  
  DOI/GTN-P Deep Borehole Array, Arctic Alaska 
             U.S. Geological Survey 
            Processed Temperature Log 
                    28-Aug-2013 
________________________________________________ 
  
Temperature Log Information: 
  Well name:   North Inigok Test Well #1 
520.26   9.427
520.56   9.439
520.87   9.452
521.17   9.464
521.48   9.477
521.78   9.489
522.08   9.501
522.39   9.514
522.69   9.526
523.00   9.539
523.30   9.551
523.61   9.564
523.91   9.576
524.22   9.589
524.52   9.601
524.83   9.614
525.13   9.626
525.44   9.639
525.74   9.651
526.05   9.664
526.35   9.677
526.66   9.689
526.96   9.702
527.27   9.714
527.57   9.727
527.88   9.739
528.18   9.752
528.49   9.764
528.79   9.777
529.10   9.789
529.40   9.801
529.70   9.814
530.01   9.826
530.31   9.839
530.62   9.851
530.92   9.863
531.23   9.876
531.53   9.888
531.84   9.901
532.14   9.913
532.45   9.925
532.75   9.938
533.06   9.950
533.36   9.962
533.67   9.974
533.97   9.987
534.28   9.999
534.58  10.011
534.89  10.023
535.19  10.036
535.50  10.048
535.80  10.060
536.11  10.072
536.41  10.085
536.72  10.097
537.02  10.109
537.32  10.121
537.63  10.133
537.93  10.146
538.24  10.158
538.54  10.170
538.85  10.182
539.15  10.194
539.46  10.206
539.76  10.218
540.07  10.230
540.37  10.242
540.68  10.254
540.98  10.266
541.29  10.278
541.59  10.290
541.90  10.302
542.20  10.313
542.51  10.325
542.81  10.337
543.12  10.348
543.42  10.360
543.73  10.371
544.03  10.383
544.34  10.394
544.64  10.406
544.94  10.417
545.25  10.428
545.55  10.440
545.86  10.451
546.16  10.462
546.47  10.473
546.77  10.484
547.08  10.495
547.38  10.506
547.69  10.517
547.99  10.528
548.30  10.539
548.60  10.550
548.91  10.561
549.21  10.571
549.52  10.582
549.82  10.593
550.13  10.604
550.43  10.614
550.74  10.625
551.04  10.635
551.35  10.646
551.65  10.657
551.96  10.667
552.26  10.678
552.56  10.688
552.87  10.699
553.17  10.709
553.48  10.719
553.78  10.730
554.09  10.740
554.39  10.751
554.70  10.761
555.00  10.771
555.31  10.782
555.61  10.792
555.92  10.802
556.22  10.812
556.53  10.823
556.83  10.833
557.14  10.843
557.44  10.853
557.75  10.863
558.05  10.874
558.36  10.884
558.66  10.894
558.97  10.904
559.27  10.914
559.58  10.924
559.88  10.934
560.18  10.944
560.49  10.955
560.79  10.965
561.10  10.975
561.40  10.985
561.71  10.995
562.01  11.005
562.32  11.015
562.62  11.025
562.93  11.035
563.23  11.045
563.54  11.055
563.84  11.065
564.15  11.075
564.45  11.085
564.76  11.095
565.06  11.105
565.37  11.115
565.67  11.125
565.98  11.135
566.28  11.146
566.59  11.156
566.89  11.166
567.20  11.175
567.50  11.183
