  
  DOI/GTN-P Deep Borehole Array, Arctic Alaska 
             U.S. Geological Survey 
            Processed Temperature Log 
                    28-Aug-2013 
________________________________________________ 
  
Temperature Log Information: 
  Well name:   Tulageak Test Well #1 
566.07  10.851
566.39  10.871
566.70  10.893
567.01  10.915
567.32  10.935
567.63  10.952
567.94  10.967
568.25  10.981
568.56  10.994
568.88  11.008
569.19  11.021
569.50  11.033
569.81  11.045
570.12  11.058
570.43  11.070
570.74  11.082
571.05  11.094
571.36  11.104
571.68  11.115
571.99  11.125
572.30  11.135
572.61  11.146
572.92  11.157
573.23  11.167
573.54  11.178
573.85  11.188
574.17  11.197
574.48  11.207
574.79  11.217
575.10  11.227
575.41  11.237
575.72  11.247
576.03  11.258
576.34  11.270
576.66  11.283
576.97  11.296
577.28  11.310
577.59  11.325
577.90  11.341
578.21  11.357
578.52  11.373
578.83  11.389
579.14  11.404
579.46  11.420
579.77  11.435
580.08  11.450
580.39  11.466
580.70  11.481
581.01  11.496
581.32  11.511
581.63  11.526
581.95  11.541
582.26  11.556
582.57  11.570
582.88  11.584
583.19  11.598
583.50  11.611
583.81  11.623
584.12  11.635
584.44  11.647
584.75  11.658
585.06  11.670
585.37  11.682
585.68  11.694
585.99  11.706
586.30  11.718
586.61  11.730
586.92  11.743
587.24  11.755
587.55  11.767
587.86  11.779
588.17  11.791
588.48  11.803
588.79  11.815
589.10  11.827
589.41  11.838
589.73  11.850
590.04  11.861
590.35  11.873
590.66  11.885
590.97  11.896
591.28  11.908
591.59  11.920
591.90  11.932
592.22  11.943
592.53  11.955
592.84  11.967
593.15  11.978
593.46  11.990
593.77  12.002
594.08  12.014
594.39  12.026
594.70  12.038
595.02  12.050
595.33  12.062
595.64  12.075
595.95  12.087
596.26  12.100
596.57  12.113
596.88  12.126
597.19  12.139
597.51  12.153
597.82  12.166
598.13  12.179
598.44  12.193
598.75  12.206
599.06  12.220
599.37  12.233
599.68  12.247
600.00  12.261
600.31  12.275
600.62  12.289
600.93  12.303
601.24  12.317
601.55  12.331
601.86  12.346
602.17  12.360
602.48  12.375
602.80  12.390
603.11  12.405
603.42  12.419
603.73  12.434
604.04  12.449
604.35  12.464
604.66  12.480
604.97  12.495
605.29  12.510
605.60  12.525
605.91  12.540
606.22  12.556
606.53  12.571
606.84  12.587
607.15  12.602
607.46  12.618
607.78  12.633
608.09  12.649
608.40  12.664
608.71  12.680
609.02  12.696
609.33  12.711
609.64  12.727
609.95  12.743
610.26  12.758
610.58  12.774
610.89  12.790
611.20  12.805
611.51  12.821
611.82  12.837
612.13  12.853
612.44  12.868
612.75  12.884
613.07  12.900
613.38  12.915
613.69  12.931
614.00  12.946
614.31  12.962
614.62  12.977
614.93  12.992
615.24  13.007
615.56  13.022
615.87  13.038
616.18  13.053
616.49  13.068
616.80  13.083
617.11  13.098
617.42  13.113
617.73  13.129
618.04  13.144
618.36  13.159
618.67  13.174
618.98  13.190
619.29  13.205
619.60  13.220
619.91  13.235
620.22  13.251
620.53  13.266
620.85  13.282
621.16  13.298
621.47  13.313
621.78  13.329
622.09  13.345
622.40  13.361
622.71  13.377
623.02  13.392
623.34  13.408
623.65  13.424
623.96  13.439
624.27  13.455
624.58  13.471
624.89  13.487
625.20  13.502
625.51  13.518
625.82  13.534
626.14  13.550
626.45  13.566
626.76  13.581
627.07  13.597
627.38  13.613
627.69  13.629
628.00  13.645
628.31  13.661
628.63  13.676
628.94  13.692
629.25  13.708
629.56  13.724
629.87  13.740
630.18  13.756
630.49  13.772
630.80  13.788
631.12  13.804
631.43  13.820
631.74  13.836
632.05  13.852
632.36  13.868
632.67  13.883
632.98  13.899
633.29  13.914
633.60  13.929
633.92  13.944
634.23  13.960
634.54  13.975
634.85  13.990
635.16  14.005
635.47  14.021
635.78  14.036
636.09  14.051
636.41  14.067
636.72  14.082
637.03  14.097
637.34  14.112
637.65  14.128
637.96  14.143
638.27  14.159
638.58  14.176
638.90  14.192
639.21  14.209
639.52  14.227
639.83  14.245
640.14  14.263
640.45  14.281
640.76  14.299
641.07  14.317
641.38  14.335
641.70  14.352
642.01  14.370
642.32  14.388
642.63  14.405
642.94  14.423
643.25  14.440
643.56  14.458
643.87  14.475
644.19  14.492
644.50  14.508
644.81  14.523
645.12  14.538
645.43  14.553
645.74  14.566
646.05  14.579
646.36  14.591
646.68  14.603
646.99  14.615
647.30  14.628
647.61  14.640
647.92  14.653
648.23  14.665
648.54  14.678
648.85  14.690
649.16  14.703
649.48  14.715
649.79  14.728
650.10  14.740
650.41  14.753
650.72  14.767
651.03  14.781
651.34  14.795
651.65  14.810
651.97  14.826
652.28  14.843
652.59  14.860
652.90  14.877
653.21  14.895
653.52  14.911
653.83  14.928
654.14  14.945
656.01  15.044
656.32  15.060
656.63  15.076
656.95  15.092
657.26  15.107
657.57  15.122
657.88  15.136
658.19  15.149
658.50  15.162
658.81  15.175
659.12  15.187
659.43  15.199
659.75  15.212
660.06  15.225
660.37  15.237
660.68  15.250
660.99  15.263
661.30  15.276
661.61  15.289
661.92  15.302
662.24  15.315
662.55  15.328
662.86  15.341
663.17  15.355
663.48  15.369
663.79  15.384
664.10  15.399
664.41  15.414
664.73  15.430
665.04  15.446
665.35  15.463
665.66  15.479
665.97  15.496
666.28  15.512
666.59  15.528
666.90  15.544
667.21  15.559
667.53  15.575
667.84  15.591
668.15  15.606
668.46  15.622
668.77  15.637
669.08  15.652
669.39  15.667
669.70  15.682
670.02  15.696
670.33  15.710
670.64  15.724
670.95  15.737
671.26  15.749
671.57  15.761
671.88  15.774
672.19  15.786
672.51  15.799
672.82  15.811
673.13  15.824
673.44  15.836
673.75  15.849
674.06  15.861
674.37  15.874
674.68  15.886
674.99  15.899
675.31  15.911
675.62  15.924
675.93  15.936
676.24  15.949
676.55  15.962
676.86  15.975
677.17  15.988
677.48  16.002
677.80  16.015
678.11  16.028
678.42  16.042
678.73  16.055
679.04  16.068
679.35  16.081
679.66  16.094
679.97  16.107
680.29  16.120
680.60  16.133
680.91  16.145
681.22  16.158
681.53  16.171
681.84  16.183
682.15  16.196
682.46  16.209
682.77  16.221
683.09  16.234
683.40  16.246
683.71  16.258
684.02  16.270
684.33  16.282
684.64  16.295
684.95  16.307
685.26  16.319
685.58  16.331
685.89  16.343
686.20  16.355
686.51  16.367
686.82  16.379
687.13  16.391
687.44  16.404
687.75  16.416
688.07  16.428
688.38  16.439
688.69  16.451
689.00  16.463
689.31  16.475
689.62  16.487
689.93  16.499
690.24  16.511
690.55  16.522
690.87  16.534
691.18  16.546
691.49  16.558
691.80  16.570
692.11  16.581
692.42  16.593
692.73  16.605
693.04  16.616
693.36  16.628
693.67  16.640
693.98  16.651
694.29  16.663
694.60  16.675
694.91  16.686
695.22  16.698
695.53  16.710
695.85  16.722
696.16  16.733
696.47  16.745
696.78  16.757
697.09  16.769
697.40  16.780
697.71  16.792
698.02  16.804
698.33  16.816
698.65  16.827
698.96  16.839
699.27  16.851
699.58  16.862
699.89  16.874
700.20  16.886
700.51  16.897
700.82  16.909
701.14  16.920
701.45  16.932
701.76  16.943
702.07  16.954
702.38  16.965
702.69  16.976
703.00  16.988
703.31  16.999
703.63  17.010
703.94  17.021
704.25  17.032
704.56  17.044
704.87  17.055
705.18  17.066
705.49  17.077
705.80  17.088
706.11  17.099
706.43  17.110
