  
  DOI/GTN-P Deep Borehole Array, Arctic Alaska 
             U.S. Geological Survey 
            Processed Temperature Log 
                    26-Aug-2013 
________________________________________________ 
  
Temperature Log Information: 
  Well name:   Drew Point Test Well #1 
509.32   7.470
509.63   7.482
509.93   7.495
510.24   7.508
510.54   7.522
510.84   7.536
511.15   7.550
511.45   7.564
511.76   7.578
512.06   7.592
512.37   7.605
512.67   7.618
512.98   7.630
513.28   7.642
513.59   7.655
513.89   7.667
514.20   7.678
514.50   7.690
514.81   7.700
515.11   7.711
515.42   7.721
515.72   7.731
516.03   7.741
516.33   7.751
516.64   7.761
516.94   7.772
517.25   7.782
517.55   7.793
517.86   7.804
518.16   7.815
518.46   7.825
518.77   7.836
519.07   7.848
519.38   7.859
519.68   7.870
519.99   7.881
520.29   7.892
520.60   7.904
520.90   7.915
521.21   7.927
521.51   7.938
521.82   7.949
522.12   7.961
522.43   7.972
522.73   7.983
523.04   7.994
523.34   8.005
523.65   8.017
523.95   8.028
524.26   8.039
524.56   8.051
524.87   8.062
525.17   8.074
525.48   8.086
525.78   8.097
526.08   8.109
526.39   8.120
526.69   8.132
527.00   8.143
527.30   8.154
527.61   8.165
527.91   8.176
528.22   8.187
528.52   8.198
528.83   8.209
529.13   8.220
529.44   8.230
529.74   8.241
530.05   8.251
530.35   8.261
530.66   8.271
530.96   8.281
531.27   8.291
531.57   8.301
531.88   8.311
532.18   8.321
532.49   8.332
532.79   8.342
533.10   8.352
533.40   8.363
533.70   8.373
534.01   8.384
534.31   8.394
534.62   8.405
534.92   8.416
535.23   8.427
535.53   8.438
535.84   8.449
536.14   8.460
536.45   8.471
536.75   8.481
537.06   8.492
537.36   8.502
537.67   8.512
537.97   8.523
538.28   8.533
538.58   8.543
538.89   8.553
539.19   8.562
539.50   8.572
539.80   8.581
540.11   8.591
540.41   8.600
540.72   8.610
541.02   8.619
541.32   8.629
541.63   8.639
541.93   8.649
542.24   8.659
542.54   8.669
542.85   8.680
543.15   8.690
543.46   8.701
543.76   8.712
544.07   8.723
544.37   8.735
544.68   8.746
544.98   8.758
545.29   8.769
545.59   8.781
545.90   8.793
546.20   8.805
546.51   8.817
546.81   8.828
547.12   8.840
547.42   8.852
547.73   8.863
548.03   8.875
548.34   8.887
548.64   8.898
548.94   8.910
549.25   8.921
549.55   8.933
549.86   8.945
550.16   8.956
550.47   8.968
550.77   8.980
551.08   8.991
551.38   9.003
551.69   9.015
551.99   9.026
552.30   9.038
552.60   9.050
552.91   9.062
553.21   9.073
553.52   9.085
553.82   9.097
554.13   9.108
554.43   9.120
554.74   9.132
555.04   9.143
555.35   9.155
555.65   9.166
555.96   9.178
556.26   9.189
556.56   9.201
556.87   9.212
557.17   9.224
557.48   9.235
557.78   9.246
558.09   9.258
558.39   9.269
558.70   9.280
559.00   9.292
559.31   9.303
559.61   9.314
559.92   9.325
560.22   9.336
560.53   9.348
560.83   9.359
561.14   9.370
561.44   9.381
561.75   9.392
562.05   9.404
562.36   9.415
562.66   9.426
562.97   9.437
563.27   9.448
563.58   9.459
563.88   9.471
564.18   9.482
564.49   9.493
564.79   9.504
565.10   9.515
565.40   9.526
565.71   9.538
566.01   9.549
566.32   9.560
566.62   9.572
566.93   9.583
567.23   9.595
567.54   9.606
567.84   9.618
568.15   9.629
568.45   9.641
568.76   9.653
569.06   9.665
569.37   9.676
569.67   9.688
569.98   9.700
570.28   9.712
570.59   9.724
570.89   9.735
571.20   9.747
571.50   9.759
571.80   9.771
572.11   9.782
572.41   9.794
572.72   9.806
573.02   9.817
573.33   9.829
573.63   9.841
573.94   9.852
574.24   9.864
574.55   9.876
574.85   9.887
575.16   9.899
575.46   9.910
575.77   9.922
576.07   9.933
576.38   9.944
576.68   9.955
576.99   9.966
577.29   9.977
577.60   9.988
577.90   9.999
578.21  10.009
578.51  10.020
578.82  10.030
579.12  10.041
579.42  10.051
579.73  10.061
580.03  10.071
580.34  10.082
580.64  10.092
580.95  10.103
581.25  10.113
581.56  10.124
581.86  10.134
582.17  10.145
582.47  10.155
582.78  10.166
583.08  10.176
583.39  10.187
583.69  10.197
584.00  10.208
584.30  10.218
584.61  10.229
584.91  10.240
585.22  10.251
585.52  10.262
585.83  10.273
586.13  10.284
586.44  10.295
586.74  10.307
587.04  10.319
587.35  10.330
587.65  10.342
587.96  10.355
588.26  10.367
588.57  10.380
588.87  10.393
589.18  10.406
589.48  10.419
589.79  10.432
590.09  10.445
590.40  10.458
590.70  10.470
591.01  10.483
591.31  10.495
591.62  10.508
591.92  10.520
592.23  10.532
592.53  10.544
592.84  10.556
593.14  10.568
593.45  10.580
593.75  10.591
594.06  10.603
594.36  10.615
594.66  10.626
594.97  10.638
595.27  10.650
595.58  10.662
595.88  10.674
596.19  10.686
596.49  10.698
596.80  10.710
597.10  10.723
597.41  10.735
597.71  10.747
598.02  10.759
598.32  10.772
598.63  10.784
598.93  10.796
599.24  10.809
599.54  10.821
599.85  10.834
600.15  10.846
600.46  10.859
600.76  10.871
601.07  10.883
601.37  10.896
601.68  10.908
601.98  10.921
602.28  10.933
602.59  10.946
602.89  10.958
603.20  10.971
603.50  10.984
603.81  10.996
604.11  11.009
604.42  11.021
604.72  11.034
605.03  11.046
605.33  11.059
605.64  11.071
605.94  11.084
606.25  11.096
606.55  11.109
606.86  11.121
607.16  11.133
607.47  11.145
607.77  11.157
608.08  11.169
608.38  11.181
608.69  11.193
608.99  11.205
609.30  11.217
609.60  11.229
609.90  11.241
610.21  11.253
610.51  11.265
610.82  11.277
611.12  11.289
611.43  11.301
611.73  11.313
612.04  11.325
612.34  11.337
612.65  11.350
612.95  11.362
613.26  11.375
613.56  11.387
613.87  11.399
614.17  11.411
614.48  11.423
614.78  11.435
615.09  11.447
615.39  11.458
615.70  11.469
616.00  11.481
616.31  11.492
616.61  11.502
616.92  11.513
617.22  11.524
617.52  11.534
617.83  11.544
618.13  11.554
618.44  11.564
618.74  11.574
619.05  11.583
619.35  11.593
619.66  11.603
619.96  11.612
620.27  11.622
620.57  11.632
620.88  11.641
621.18  11.650
621.49  11.660
621.79  11.669
622.10  11.678
622.40  11.687
622.71  11.696
623.01  11.705
623.32  11.714
623.62  11.723
623.93  11.732
624.23  11.740
624.54  11.749
624.84  11.758
625.14  11.766
625.45  11.775
625.75  11.783
626.06  11.792
626.36  11.800
626.67  11.808
626.97  11.817
627.28  11.825
627.58  11.834
627.89  11.842
628.19  11.850
628.50  11.859
628.80  11.867
629.11  11.875
629.41  11.883
629.72  11.891
630.02  11.899
630.33  11.907
630.63  11.915
630.94  11.923
631.24  11.931
631.55  11.938
631.85  11.946
